,areacode,sex,code,icd,by,type,rate,order,age
5382,510000,合计,117,"C64-C66,C68",肾及泌尿系统不明,mortality,0.5,17,50
5383,510000,合计,118,C67,膀胱,mortality,0.5,18,50
5384,510000,合计,119,C70-C72,脑及中枢神经系统,mortality,6.19,19,50
5385,510000,合计,120,C73,甲状腺,mortality,0,20,50
5386,510000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,2.84,21,50
5387,510000,合计,122,C91-C95,白血病,mortality,3.68,22,50
5388,510000,男性,62,ALL,合计,mortality,168.18,0,50
5389,510000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,1.97,1,50
5390,510000,男性,102,C11,鼻咽,mortality,1.64,2,50
5391,510000,男性,103,C15,食管,mortality,14.12,3,50
5392,510000,男性,104,C16,胃,mortality,21.68,4,50
5393,510000,男性,105,C18-C21,结直肠肛门,mortality,11.83,5,50
5394,510000,男性,106,C22,肝脏,mortality,40.07,6,50
5395,510000,男性,107,C23-C24,胆囊及其他,mortality,1.31,7,50
5396,510000,男性,108,C25,胰腺,mortality,3.94,8,50
5397,510000,男性,109,"C10.1,C32",喉,mortality,1.97,9,50
5398,510000,男性,110,C33-C34,气管、支气管、肺,mortality,41.72,10,50
5399,510000,男性,111,C40-C41,骨,mortality,0.66,11,50
5400,510000,男性,116,C61,前列腺,mortality,0,16,50
5401,510000,男性,117,"C64-C66,C68",肾及泌尿系统不明,mortality,0.99,17,50
5402,510000,男性,118,C67,膀胱,mortality,0.66,18,50
5403,510000,男性,119,C70-C72,脑及中枢神经系统,mortality,7.88,19,50
5404,510000,男性,120,C73,甲状腺,mortality,0,20,50
5405,510000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,3.94,21,50
5406,510000,男性,122,C91-C95,白血病,mortality,4.27,22,50
5407,510000,女性,62,ALL,合计,mortality,117.59,0,50
5408,510000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,0.68,1,50
5409,510000,女性,102,C11,鼻咽,mortality,0.34,2,50
5410,510000,女性,103,C15,食管,mortality,4.77,3,50
5411,510000,女性,104,C16,胃,mortality,8.18,4,50
5412,510000,女性,105,C18-C21,结直肠肛门,mortality,7.16,5,50
5413,510000,女性,106,C22,肝脏,mortality,12.95,6,50
5414,510000,女性,107,C23-C24,胆囊及其他,mortality,2.73,7,50
5415,510000,女性,108,C25,胰腺,mortality,0.34,8,50
5416,510000,女性,109,"C10.1,C32",喉,mortality,0.68,9,50
5417,510000,女性,110,C33-C34,气管、支气管、肺,mortality,20.45,10,50
5418,510000,女性,111,C40-C41,骨,mortality,0.34,11,50
5419,510000,女性,112,C50,乳房,mortality,20.45,12,50
5420,510000,女性,113,C53,子宫颈,mortality,9.54,13,50
5421,510000,女性,114,C54,子宫体,mortality,6.48,14,50
5422,510000,女性,115,C56,卵巢,mortality,5.79,15,50
5423,510000,女性,117,"C64-C66,C68",肾及泌尿系统不明,mortality,0,17,50
5424,510000,女性,118,C67,膀胱,mortality,0.34,18,50
5425,510000,女性,119,C70-C72,脑及中枢神经系统,mortality,4.43,19,50
5426,510000,女性,120,C73,甲状腺,mortality,0,20,50
5427,510000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,1.7,21,50
5428,510000,女性,122,C91-C95,白血病,mortality,3.07,22,50
5429,520000,合计,62,ALL,合计,mortality,153.28,0,50
5430,520000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,2.24,1,50
5431,520000,合计,102,C11,鼻咽,mortality,1.15,2,50
5432,520000,合计,103,C15,食管,mortality,9.83,3,50
5433,520000,合计,104,C16,胃,mortality,17.65,4,50
5434,520000,合计,105,C18-C21,结直肠肛门,mortality,8.19,5,50
5435,520000,合计,106,C22,肝脏,mortality,29.54,6,50
5436,520000,合计,107,C23-C24,胆囊及其他,mortality,2.24,7,50
5437,520000,合计,108,C25,胰腺,mortality,3.64,8,50
5438,520000,合计,109,"C10.1,C32",喉,mortality,0.3,9,50
5439,520000,合计,110,C33-C34,气管、支气管、肺,mortality,31.72,10,50
5440,520000,合计,111,C40-C41,骨,mortality,1.21,11,50
5441,520000,合计,117,"C64-C66,C68",肾及泌尿系统不明,mortality,1.09,17,50
5442,520000,合计,118,C67,膀胱,mortality,0.73,18,50
5443,520000,合计,119,C70-C72,脑及中枢神经系统,mortality,5.82,19,50
5444,520000,合计,120,C73,甲状腺,mortality,0.79,20,50
5445,520000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,2.43,21,50
5446,520000,合计,122,C91-C95,白血病,mortality,2.79,22,50
5447,520000,男性,62,ALL,合计,mortality,165.47,0,50
5448,520000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,3.21,1,50
5449,520000,男性,102,C11,鼻咽,mortality,1.55,2,50
5450,520000,男性,103,C15,食管,mortality,13.56,3,50
5451,520000,男性,104,C16,胃,mortality,24.86,4,50
5452,520000,男性,105,C18-C21,结直肠肛门,mortality,7.73,5,50
5453,520000,男性,106,C22,肝脏,mortality,44.01,6,50
5454,520000,男性,107,C23-C24,胆囊及其他,mortality,1.9,7,50
5455,520000,男性,108,C25,胰腺,mortality,4.16,8,50
5456,520000,男性,109,"C10.1,C32",喉,mortality,0.48,9,50
5457,520000,男性,110,C33-C34,气管、支气管、肺,mortality,41.4,10,50
5458,520000,男性,111,C40-C41,骨,mortality,1.55,11,50
5459,520000,男性,116,C61,前列腺,mortality,0.48,16,50
5460,520000,男性,117,"C64-C66,C68",肾及泌尿系统不明,mortality,1.07,17,50
5461,520000,男性,118,C67,膀胱,mortality,0.71,18,50
5462,520000,男性,119,C70-C72,脑及中枢神经系统,mortality,6.3,19,50
5463,520000,男性,120,C73,甲状腺,mortality,0.48,20,50
5464,520000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,2.85,21,50
5465,520000,男性,122,C91-C95,白血病,mortality,2.85,22,50
5466,520000,女性,62,ALL,合计,mortality,140.61,0,50
5467,520000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,1.24,1,50
5468,520000,女性,102,C11,鼻咽,mortality,0.74,2,50
5469,520000,女性,103,C15,食管,mortality,5.94,3,50
5470,520000,女性,104,C16,胃,mortality,10.15,4,50
5471,520000,女性,105,C18-C21,结直肠肛门,mortality,8.66,5,50
5472,520000,女性,106,C22,肝脏,mortality,14.48,6,50
5473,520000,女性,107,C23-C24,胆囊及其他,mortality,2.6,7,50
5474,520000,女性,108,C25,胰腺,mortality,3.09,8,50
5475,520000,女性,109,"C10.1,C32",喉,mortality,0.12,9,50
5476,520000,女性,110,C33-C34,气管、支气管、肺,mortality,21.66,10,50
5477,520000,女性,111,C40-C41,骨,mortality,0.87,11,50
5478,520000,女性,112,C50,乳房,mortality,27.72,12,50
5479,520000,女性,113,C53,子宫颈,mortality,12.25,13,50
5480,520000,女性,114,C54,子宫体,mortality,5.45,14,50
5481,520000,女性,115,C56,卵巢,mortality,5.82,15,50
5482,520000,女性,117,"C64-C66,C68",肾及泌尿系统不明,mortality,1.11,17,50
5483,520000,女性,118,C67,膀胱,mortality,0.74,18,50
5484,520000,女性,119,C70-C72,脑及中枢神经系统,mortality,5.32,19,50
5485,520000,女性,120,C73,甲状腺,mortality,1.11,20,50
5486,520000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,1.98,21,50
5487,520000,女性,122,C91-C95,白血病,mortality,2.72,22,50
5488,500000,合计,62,ALL,合计,mortality,210.91,0,55
5489,500000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,1.88,1,55
5490,500000,合计,102,C11,鼻咽,mortality,0.91,2,55
5491,500000,合计,103,C15,食管,mortality,20.17,3,55
5492,500000,合计,104,C16,胃,mortality,28.82,4,55
5493,500000,合计,105,C18-C21,结直肠肛门,mortality,10.54,5,55
5494,500000,合计,106,C22,肝脏,mortality,37.7,6,55
5495,500000,合计,107,C23-C24,胆囊及其他,mortality,2.8,7,55
5496,500000,合计,108,C25,胰腺,mortality,4.95,8,55
5497,500000,合计,109,"C10.1,C32",喉,mortality,1.13,9,55
5498,500000,合计,110,C33-C34,气管、支气管、肺,mortality,50.6,10,55
5499,500000,合计,111,C40-C41,骨,mortality,1.29,11,55
5500,500000,合计,117,"C64-C66,C68",肾及泌尿系统不明,mortality,2.2,17,55
5501,500000,合计,118,C67,膀胱,mortality,1.18,18,55
5502,500000,合计,119,C70-C72,脑及中枢神经系统,mortality,6.29,19,55
5503,500000,合计,120,C73,甲状腺,mortality,1.4,20,55
5504,500000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,2.42,21,55
5505,500000,合计,122,C91-C95,白血病,mortality,4.09,22,55
5506,500000,男性,62,ALL,合计,mortality,260.04,0,55
5507,500000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,2.66,1,55
5508,500000,男性,102,C11,鼻咽,mortality,1.38,2,55
5509,500000,男性,103,C15,食管,mortality,28.68,3,55
5510,500000,男性,104,C16,胃,mortality,42.28,4,55
5511,500000,男性,105,C18-C21,结直肠肛门,mortality,12.96,5,55
5512,500000,男性,106,C22,肝脏,mortality,57.36,6,55
5513,500000,男性,107,C23-C24,胆囊及其他,mortality,2.12,7,55
5514,500000,男性,108,C25,胰腺,mortality,6.9,8,55
5515,500000,男性,109,"C10.1,C32",喉,mortality,2.23,9,55
5516,500000,男性,110,C33-C34,气管、支气管、肺,mortality,72.98,10,55
5517,500000,男性,111,C40-C41,骨,mortality,1.7,11,55
5518,500000,男性,116,C61,前列腺,mortality,0.64,16,55
5519,500000,男性,117,"C64-C66,C68",肾及泌尿系统不明,mortality,2.87,17,55
5520,500000,男性,118,C67,膀胱,mortality,1.7,18,55
5521,500000,男性,119,C70-C72,脑及中枢神经系统,mortality,7.22,19,55
5522,500000,男性,120,C73,甲状腺,mortality,0.85,20,55
5523,500000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,2.44,21,55
5524,500000,男性,122,C91-C95,白血病,mortality,4.04,22,55
5525,500000,女性,62,ALL,合计,mortality,160.53,0,55
5526,500000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,1.09,1,55
5527,500000,女性,102,C11,鼻咽,mortality,0.44,2,55
5528,500000,女性,103,C15,食管,mortality,11.44,3,55
5529,500000,女性,104,C16,胃,mortality,15.03,4,55
5530,500000,女性,105,C18-C21,结直肠肛门,mortality,8.06,5,55
5531,500000,女性,106,C22,肝脏,mortality,17.53,6,55
5532,500000,女性,107,C23-C24,胆囊及其他,mortality,3.49,7,55
5533,500000,女性,108,C25,胰腺,mortality,2.94,8,55
5534,500000,女性,109,"C10.1,C32",喉,mortality,0,9,55
5535,500000,女性,110,C33-C34,气管、支气管、肺,mortality,27.66,10,55
5536,500000,女性,111,C40-C41,骨,mortality,0.87,11,55
5537,500000,女性,112,C50,乳房,mortality,22.87,12,55
5538,500000,女性,113,C53,子宫颈,mortality,14.48,13,55
5539,500000,女性,114,C54,子宫体,mortality,4.14,14,55
5540,500000,女性,115,C56,卵巢,mortality,6.64,15,55
5541,500000,女性,117,"C64-C66,C68",肾及泌尿系统不明,mortality,1.52,17,55
5542,500000,女性,118,C67,膀胱,mortality,0.65,18,55
5543,500000,女性,119,C70-C72,脑及中枢神经系统,mortality,5.34,19,55
5544,500000,女性,120,C73,甲状腺,mortality,1.96,20,55
5545,500000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,2.4,21,55
5546,500000,女性,122,C91-C95,白血病,mortality,4.14,22,55
5547,510000,合计,62,ALL,合计,mortality,214.83,0,55
5548,510000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,2.34,1,55
5549,510000,合计,102,C11,鼻咽,mortality,1.56,2,55
5550,510000,合计,103,C15,食管,mortality,16.94,3,55
5551,510000,合计,104,C16,胃,mortality,27.46,4,55
5552,510000,合计,105,C18-C21,结直肠肛门,mortality,10.91,5,55
5553,510000,合计,106,C22,肝脏,mortality,38.37,6,55
5554,510000,合计,107,C23-C24,胆囊及其他,mortality,3.9,7,55
5555,510000,合计,108,C25,胰腺,mortality,5.65,8,55
5556,510000,合计,109,"C10.1,C32",喉,mortality,1.75,9,55
5557,510000,合计,110,C33-C34,气管、支气管、肺,mortality,51.22,10,55
5558,510000,合计,111,C40-C41,骨,mortality,0.78,11,55
5559,510000,合计,117,"C64-C66,C68",肾及泌尿系统不明,mortality,3.31,17,55
5560,510000,合计,118,C67,膀胱,mortality,2.14,18,55
5561,510000,合计,119,C70-C72,脑及中枢神经系统,mortality,5.26,19,55
5562,510000,合计,120,C73,甲状腺,mortality,1.75,20,55
5563,510000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,3.7,21,55
5564,510000,合计,122,C91-C95,白血病,mortality,4.09,22,55
5565,510000,男性,62,ALL,合计,mortality,278.89,0,55
5566,510000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,3.92,1,55
5567,510000,男性,102,C11,鼻咽,mortality,1.57,2,55
5568,510000,男性,103,C15,食管,mortality,26.64,3,55
5569,510000,男性,104,C16,胃,mortality,44.26,4,55
5570,510000,男性,105,C18-C21,结直肠肛门,mortality,16.45,5,55
5571,510000,男性,106,C22,肝脏,mortality,60.71,6,55
5572,510000,男性,107,C23-C24,胆囊及其他,mortality,1.96,7,55
5573,510000,男性,108,C25,胰腺,mortality,8.62,8,55
5574,510000,男性,109,"C10.1,C32",喉,mortality,3.53,9,55
5575,510000,男性,110,C33-C34,气管、支气管、肺,mortality,78.73,10,55
5576,510000,男性,111,C40-C41,骨,mortality,0.78,11,55
5577,510000,男性,116,C61,前列腺,mortality,0,16,55
5578,510000,男性,117,"C64-C66,C68",肾及泌尿系统不明,mortality,3.92,17,55
5579,510000,男性,118,C67,膀胱,mortality,3.53,18,55
5580,510000,男性,119,C70-C72,脑及中枢神经系统,mortality,5.09,19,55
5581,510000,男性,120,C73,甲状腺,mortality,0.39,20,55
5582,510000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,2.35,21,55
5583,510000,男性,122,C91-C95,白血病,mortality,4.31,22,55
5584,510000,女性,62,ALL,合计,mortality,151.47,0,55
5585,510000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,0.77,1,55
5586,510000,女性,102,C11,鼻咽,mortality,1.55,2,55
5587,510000,女性,103,C15,食管,mortality,7.36,3,55
5588,510000,女性,104,C16,胃,mortality,10.85,4,55
5589,510000,女性,105,C18-C21,结直肠肛门,mortality,5.42,5,55
5590,510000,女性,106,C22,肝脏,mortality,16.27,6,55
5591,510000,女性,107,C23-C24,胆囊及其他,mortality,5.81,7,55
5592,510000,女性,108,C25,胰腺,mortality,2.71,8,55
5593,510000,女性,109,"C10.1,C32",喉,mortality,0,9,55
5594,510000,女性,110,C33-C34,气管、支气管、肺,mortality,24.02,10,55
5595,510000,女性,111,C40-C41,骨,mortality,0.77,11,55
5596,510000,女性,112,C50,乳房,mortality,25.57,12,55
5597,510000,女性,113,C53,子宫颈,mortality,12.78,13,55
5598,510000,女性,114,C54,子宫体,mortality,3.87,14,55
5599,510000,女性,115,C56,卵巢,mortality,6.97,15,55
5600,510000,女性,117,"C64-C66,C68",肾及泌尿系统不明,mortality,2.71,17,55
5601,510000,女性,118,C67,膀胱,mortality,0.77,18,55
5602,510000,女性,119,C70-C72,脑及中枢神经系统,mortality,5.42,19,55
5603,510000,女性,120,C73,甲状腺,mortality,3.1,20,55
5604,510000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,5.04,21,55
5605,510000,女性,122,C91-C95,白血病,mortality,3.87,22,55
5606,520000,合计,62,ALL,合计,mortality,209.41,0,55
5607,520000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,1.71,1,55
5608,520000,合计,102,C11,鼻咽,mortality,0.67,2,55
5609,520000,合计,103,C15,食管,mortality,21.39,3,55
5610,520000,合计,104,C16,胃,mortality,29.34,4,55
5611,520000,合计,105,C18-C21,结直肠肛门,mortality,10.4,5,55
5612,520000,合计,106,C22,肝脏,mortality,37.44,6,55
5613,520000,合计,107,C23-C24,胆囊及其他,mortality,2.38,7,55
5614,520000,合计,108,C25,胰腺,mortality,4.68,8,55
5615,520000,合计,109,"C10.1,C32",喉,mortality,0.89,9,55
5616,520000,合计,110,C33-C34,气管、支气管、肺,mortality,50.37,10,55
5617,520000,合计,111,C40-C41,骨,mortality,1.49,11,55
5618,520000,合计,117,"C64-C66,C68",肾及泌尿系统不明,mortality,1.78,17,55
5619,520000,合计,118,C67,膀胱,mortality,0.82,18,55
5620,520000,合计,119,C70-C72,脑及中枢神经系统,mortality,6.69,19,55
5621,520000,合计,120,C73,甲状腺,mortality,1.26,20,55
5622,520000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,1.93,21,55
5623,520000,合计,122,C91-C95,白血病,mortality,4.09,22,55
5624,520000,男性,62,ALL,合计,mortality,253.03,0,55
5625,520000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,2.19,1,55
5626,520000,男性,102,C11,鼻咽,mortality,1.31,2,55
5627,520000,男性,103,C15,食管,mortality,29.44,3,55
5628,520000,男性,104,C16,胃,mortality,41.54,4,55
5629,520000,男性,105,C18-C21,结直肠肛门,mortality,11.66,5,55
5630,520000,男性,106,C22,肝脏,mortality,56.11,6,55
5631,520000,男性,107,C23-C24,胆囊及其他,mortality,2.19,7,55
5632,520000,男性,108,C25,胰腺,mortality,6.27,8,55
5633,520000,男性,109,"C10.1,C32",喉,mortality,1.75,9,55
5634,520000,男性,110,C33-C34,气管、支气管、肺,mortality,70.84,10,55
5635,520000,男性,111,C40-C41,骨,mortality,2.04,11,55
5636,520000,男性,116,C61,前列腺,mortality,0.87,16,55
5637,520000,男性,117,"C64-C66,C68",肾及泌尿系统不明,mortality,2.48,17,55
5638,520000,男性,118,C67,膀胱,mortality,1.02,18,55
5639,520000,男性,119,C70-C72,脑及中枢神经系统,mortality,8.02,19,55
5640,520000,男性,120,C73,甲状腺,mortality,1.02,20,55
5641,520000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,2.48,21,55
5642,520000,男性,122,C91-C95,白血病,mortality,3.94,22,55
5643,520000,女性,62,ALL,合计,mortality,164.07,0,55
5644,520000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,1.21,1,55
5645,520000,女性,102,C11,鼻咽,mortality,0,2,55
5646,520000,女性,103,C15,食管,mortality,13.03,3,55
5647,520000,女性,104,C16,胃,mortality,16.66,4,55
5648,520000,女性,105,C18-C21,结直肠肛门,mortality,9.09,5,55
5649,520000,女性,106,C22,肝脏,mortality,18.03,6,55
5650,520000,女性,107,C23-C24,胆囊及其他,mortality,2.58,7,55
5651,520000,女性,108,C25,胰腺,mortality,3.03,8,55
5652,520000,女性,109,"C10.1,C32",喉,mortality,0,9,55
5653,520000,女性,110,C33-C34,气管、支气管、肺,mortality,29.09,10,55
5654,520000,女性,111,C40-C41,骨,mortality,0.91,11,55
5655,520000,女性,112,C50,乳房,mortality,21.82,12,55
5656,520000,女性,113,C53,子宫颈,mortality,15.15,13,55
5657,520000,女性,114,C54,子宫体,mortality,4.24,14,55
5658,520000,女性,115,C56,卵巢,mortality,6.51,15,55
5659,520000,女性,117,"C64-C66,C68",肾及泌尿系统不明,mortality,1.06,17,55
5660,520000,女性,118,C67,膀胱,mortality,0.61,18,55
5661,520000,女性,119,C70-C72,脑及中枢神经系统,mortality,5.3,19,55
5662,520000,女性,120,C73,甲状腺,mortality,1.51,20,55
5663,520000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,1.36,21,55
5664,520000,女性,122,C91-C95,白血病,mortality,4.24,22,55
5665,500000,合计,62,ALL,合计,mortality,395.14,0,60
5666,500000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,2.48,1,60
5667,500000,合计,102,C11,鼻咽,mortality,1.8,2,60
5668,500000,合计,103,C15,食管,mortality,52.11,3,60
5669,500000,合计,104,C16,胃,mortality,59.98,4,60
5670,500000,合计,105,C18-C21,结直肠肛门,mortality,19.83,5,60
5671,500000,合计,106,C22,肝脏,mortality,63.82,6,60
5672,500000,合计,107,C23-C24,胆囊及其他,mortality,6.51,7,60
5673,500000,合计,108,C25,胰腺,mortality,8.61,8,60
5674,500000,合计,109,"C10.1,C32",喉,mortality,2.23,9,60
5675,500000,合计,110,C33-C34,气管、支气管、肺,mortality,98.27,10,60
5676,500000,合计,111,C40-C41,骨,mortality,3.22,11,60
5677,500000,合计,117,"C64-C66,C68",肾及泌尿系统不明,mortality,3.47,17,60
5678,500000,合计,118,C67,膀胱,mortality,2.54,18,60
5679,500000,合计,119,C70-C72,脑及中枢神经系统,mortality,9.73,19,60
5680,500000,合计,120,C73,甲状腺,mortality,1.98,20,60
5681,500000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,5.64,21,60
5682,500000,合计,122,C91-C95,白血病,mortality,6.07,22,60
5683,500000,男性,62,ALL,合计,mortality,510.25,0,60
5684,500000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,2.83,1,60
5685,500000,男性,102,C11,鼻咽,mortality,2.21,2,60
5686,500000,男性,103,C15,食管,mortality,76.65,3,60
5687,500000,男性,104,C16,胃,mortality,88.22,4,60
5688,500000,男性,105,C18-C21,结直肠肛门,mortality,20.79,5,60
5689,500000,男性,106,C22,肝脏,mortality,96.96,6,60
5690,500000,男性,107,C23-C24,胆囊及其他,mortality,6.15,7,60
5691,500000,男性,108,C25,胰腺,mortality,10.58,8,60
5692,500000,男性,109,"C10.1,C32",喉,mortality,3.94,9,60
5693,500000,男性,110,C33-C34,气管、支气管、肺,mortality,144.69,10,60
5694,500000,男性,111,C40-C41,骨,mortality,4.06,11,60
5695,500000,男性,116,C61,前列腺,mortality,2.34,16,60
5696,500000,男性,117,"C64-C66,C68",肾及泌尿系统不明,mortality,4.06,17,60
5697,500000,男性,118,C67,膀胱,mortality,3.45,18,60
5698,500000,男性,119,C70-C72,脑及中枢神经系统,mortality,11.2,19,60
5699,500000,男性,120,C73,甲状腺,mortality,1.72,20,60
5700,500000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,6.4,21,60
5701,500000,男性,122,C91-C95,白血病,mortality,7.38,22,60
5702,500000,女性,62,ALL,合计,mortality,278.37,0,60
5703,500000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,2.12,1,60
5704,500000,女性,102,C11,鼻咽,mortality,1.37,2,60
5705,500000,女性,103,C15,食管,mortality,27.21,3,60
5706,500000,女性,104,C16,胃,mortality,31.33,4,60
5707,500000,女性,105,C18-C21,结直肠肛门,mortality,18.85,5,60
5708,500000,女性,106,C22,肝脏,mortality,30.21,6,60
5709,500000,女性,107,C23-C24,胆囊及其他,mortality,6.87,7,60
5710,500000,女性,108,C25,胰腺,mortality,6.62,8,60
5711,500000,女性,109,"C10.1,C32",喉,mortality,0.5,9,60
5712,500000,女性,110,C33-C34,气管、支气管、肺,mortality,51.18,10,60
5713,500000,女性,111,C40-C41,骨,mortality,2.37,11,60
5714,500000,女性,112,C50,乳房,mortality,27.84,12,60
5715,500000,女性,113,C53,子宫颈,mortality,15.73,13,60
5716,500000,女性,114,C54,子宫体,mortality,8.24,14,60
5717,500000,女性,115,C56,卵巢,mortality,8.74,15,60
5718,500000,女性,117,"C64-C66,C68",肾及泌尿系统不明,mortality,2.87,17,60
5719,500000,女性,118,C67,膀胱,mortality,1.62,18,60
5720,500000,女性,119,C70-C72,脑及中枢神经系统,mortality,8.24,19,60
5721,500000,女性,120,C73,甲状腺,mortality,2.25,20,60
5722,500000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,4.87,21,60
5723,500000,女性,122,C91-C95,白血病,mortality,4.74,22,60
5724,510000,合计,62,ALL,合计,mortality,379.32,0,60
5725,510000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,2.9,1,60
5726,510000,合计,102,C11,鼻咽,mortality,1.69,2,60
5727,510000,合计,103,C15,食管,mortality,36.94,3,60
5728,510000,合计,104,C16,胃,mortality,48.53,4,60
5729,510000,合计,105,C18-C21,结直肠肛门,mortality,21.49,5,60
5730,510000,合计,106,C22,肝脏,mortality,59.88,6,60
5731,510000,合计,107,C23-C24,胆囊及其他,mortality,7.49,7,60
5732,510000,合计,108,C25,胰腺,mortality,11.83,8,60
5733,510000,合计,109,"C10.1,C32",喉,mortality,1.69,9,60
5734,510000,合计,110,C33-C34,气管、支气管、肺,mortality,99.48,10,60
5735,510000,合计,111,C40-C41,骨,mortality,3.38,11,60
5736,510000,合计,117,"C64-C66,C68",肾及泌尿系统不明,mortality,4.83,17,60
5737,510000,合计,118,C67,膀胱,mortality,1.45,18,60
5738,510000,合计,119,C70-C72,脑及中枢神经系统,mortality,11.11,19,60
5739,510000,合计,120,C73,甲状腺,mortality,2.66,20,60
5740,510000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,6.52,21,60
5741,510000,合计,122,C91-C95,白血病,mortality,7.24,22,60
5742,510000,男性,62,ALL,合计,mortality,497.93,0,60
5743,510000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,3.9,1,60
5744,510000,男性,102,C11,鼻咽,mortality,1.95,2,60
5745,510000,男性,103,C15,食管,mortality,59.44,3,60
5746,510000,男性,104,C16,胃,mortality,77.95,4,60
5747,510000,男性,105,C18-C21,结直肠肛门,mortality,26.8,5,60
5748,510000,男性,106,C22,肝脏,mortality,91.6,6,60
5749,510000,男性,107,C23-C24,胆囊及其他,mortality,7.31,7,60
5750,510000,男性,108,C25,胰腺,mortality,14.62,8,60
5751,510000,男性,109,"C10.1,C32",喉,mortality,2.44,9,60
5752,510000,男性,110,C33-C34,气管、支气管、肺,mortality,142.75,10,60
5753,510000,男性,111,C40-C41,骨,mortality,5.36,11,60
5754,510000,男性,116,C61,前列腺,mortality,2.44,16,60
5755,510000,男性,117,"C64-C66,C68",肾及泌尿系统不明,mortality,6.82,17,60
5756,510000,男性,118,C67,膀胱,mortality,1.95,18,60
5757,510000,男性,119,C70-C72,脑及中枢神经系统,mortality,14.62,19,60
5758,510000,男性,120,C73,甲状腺,mortality,2.44,20,60
5759,510000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,mortality,7.31,21,60
5760,510000,男性,122,C91-C95,白血病,mortality,6.82,22,60
5761,510000,女性,62,ALL,合计,mortality,262.79,0,60
5762,510000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,mortality,1.91,1,60
5763,510000,女性,102,C11,鼻咽,mortality,1.44,2,60
5764,510000,女性,103,C15,食管,mortality,14.84,3,60
5765,510000,女性,104,C16,胃,mortality,19.63,4,60
5766,510000,女性,105,C18-C21,结直肠肛门,mortality,16.27,5,60
5767,510000,女性,106,C22,肝脏,mortality,28.72,6,60
5768,510000,女性,107,C23-C24,胆囊及其他,mortality,7.66,7,60
5769,510000,女性,108,C25,胰腺,mortality,9.09,8,60
5770,510000,女性,109,"C10.1,C32",喉,mortality,0.96,9,60
5771,510000,女性,110,C33-C34,气管、支气管、肺,mortality,56.96,10,60
5772,510000,女性,111,C40-C41,骨,mortality,1.44,11,60
5773,510000,女性,112,C50,乳房,mortality,29.68,12,60
5774,510000,女性,113,C53,子宫颈,mortality,14.36,13,60
5775,510000,女性,114,C54,子宫体,mortality,4.79,14,60
5776,510000,女性,115,C56,卵巢,mortality,10.53,15,60
